,time,o_x,o_y,o_z,o_w,w_x,w_y,w_z,a_x,a_y,a_z,r_x,r_y,r_z
23,2023-04-17 05:51:57.804618359,0.013894046780945739,-0.00496352738121324,-0.8193421479279669,0.5730440569381714,0.0017739056568954093,-0.002643458216107708,-0.40220370042135967,-0.32751659695545715,1.286800879106739,9.461437439539134,0.02406218672296266,0.0170826160150381,-1.9207467602585147
24,2023-04-17 05:51:57.814295769,0.013907381173272398,-0.004923008473584086,-0.8204626361967622,0.5714366689027651,-0.0005116940979544337,-0.001705913726705899,-0.40284564471971507,-0.312398133001241,1.208844734235246,9.53369851874875,0.023977010096787238,0.017197015083082842,-1.924665463443235
25,2023-04-17 05:51:57.824849367,0.01391171719365667,-0.004872789229821659,-0.8215860654045224,0.569818684960408,-0.003231293207255639,-0.0020597878350830084,-0.40328189248433927,-0.3601151559815262,1.1934038014436694,9.555815049842343,0.02386519622414238,0.01730759911151942,-1.9286052170447519
26,2023-04-17 05:51:57.834380388,0.013909869508442724,-0.004818210922646827,-0.8227108607550818,0.5681924380687754,-0.004731768021102443,-0.00255540108023278,-0.4033816271356817,-0.39858266037767015,1.1894291168135853,9.553438134269848,0.023738797027865525,0.017412816984904878,-1.932560315419397
27,2023-04-17 05:51:57.845734835,0.013919747263039562,-0.004763671007662716,-0.8238462793105114,0.5665434650943023,-0.005901126607930084,-0.0018173570173507618,-0.4039048665276868,-0.38741090634728725,1.131822400533011,9.610695354736709,0.023624852685885947,0.017537738845500583,-1.9365645757111039
28,2023-04-17 05:51:57.854465961,0.013927707760912119,-0.004697146023260533,-0.8249795936058337,0.5648908371234904,-0.007710530683791307,-0.0005440221809343025,-0.40384908881447845,-0.42207913429706523,1.1159001416533263,9.651123512851402,0.023488496864066715,0.017672619598014694,-1.9405725826544162
29,2023-04-17 05:51:57.864228249,0.01392963831260031,-0.0046277271927756625,-0.8261109614681068,0.5632341146629667,-0.008543767532301695,-0.0010126785086319455,-0.4037584889288443,-0.441855700047239,1.108155847550852,9.674951670795984,0.023340206058004662,0.017800405817176176,-1.9445853588356683
30,2023-04-17 05:51:57.874072313,0.013926789320176327,-0.004556659170589408,-0.8272404863252457,0.5615733381920816,-0.009083865153844016,-0.0014486672001523784,-0.4037511126437885,-0.39146632434421286,1.075984474610851,9.72041445936471,0.023183452550005944,0.017921719972988144,-1.9486029275461112
31,2023-04-17 05:51:57.884641647,0.013922074503457895,-0.004479672301275856,-0.8283680498142567,0.5599083872138394,-0.010056034323530975,-0.000961154879402071,-0.4038669168564015,-0.37945946617440796,1.0503559820309318,9.736410571763157,0.023014361433480447,0.01804607970920572,-1.9526253025829163
32,2023-04-17 05:51:57.894047976,0.0139105547201772,-0.0043971475307867875,-0.8294951768645512,0.5582373660948813,-0.011544208231963947,-0.0013712578529040005,-0.404524534265186,-0.4170098910836466,1.0717961497308692,9.73826202223649,0.022828054801012257,0.018164794908734492,-1.956657487541534
33,2023-04-17 05:51:57.903996706,0.013892743562498783,-0.0043129217406599595,-0.8306201876483797,0.5565625671472578,-0.01237219904846811,-0.002131183729359426,-0.404562478434528,-0.3899739323459988,1.0664619517191785,9.734011572698535,0.022631583936561152,0.018274351065340474,-1.9606937911828182
34,2023-04-17 05:51:57.914557934,0.013867185604193871,-0.0042270412919133485,-0.8317427898244312,0.554884241829813,-0.01337964203109984,-0.0031590695243982657,-0.40452963491915045,-0.3481328575557162,1.0698318712614405,9.730144205627525,0.022423477743062626,0.01837218813093006,-1.9647335268917248
35,2023-04-17 05:51:57.924145460,0.013833618304046833,-0.00413908422880792,-0.8328598239232682,0.5532071574611918,-0.01451324234722956,-0.0041876464851321495,-0.40347529655804326,-0.3588115749315688,1.1484015179264868,9.642099275993651,0.02220290166836586,0.01845813321507941,-1.9687652780249902
36,2023-04-17 05:51:57.934776783,0.013795155678263612,-0.004043288157721364,-0.8339719736249996,0.5515303107954636,-0.016281598157470135,-0.004082267926411466,-0.40284905104470514,-0.32691263181031416,1.1738455043535623,9.624872772334719,0.02196360717278357,0.018543634068360824,-1.9727914245547258
37,2023-04-17 05:51:57.944274664,0.013759528173784213,-0.003936332677243704,-0.8350781544431175,0.5498554371869124,-0.0177842588500601,-0.002324980087620095,-0.4018159923234683,-0.30531816372250953,1.1688111384160116,9.607401926802408,0.02170844980190269,0.018645136493379514,-1.976807694256785
38,2023-04-17 05:51:57.955074310,0.013718270219263137,-0.003827714289287883,-0.8361796569434649,0.5481805073211488,-0.018621109457090466,-0.0030354491145263007,-0.4011580947515084,-0.30747281217841843,1.1997105378530135,9.60878212739066,0.021444137045195943,0.018738090190810592,-1.980819103913802
39,2023-04-17 05:51:57.964600086,0.01367118753028537,-0.0037176393790546744,-0.8372778961649603,0.546503503764484,-0.019450451313467673,-0.0038116009349777854,-0.4009030851513677,-0.2915161806249742,1.2366352262930675,9.605640714661789,0.021170793098174955,0.018821931900554142,-1.9848305962203028
40,2023-04-17 05:51:57.974325418,0.01362184934142237,-0.003598183936629884,-0.8383689338463112,0.5448302377950184,-0.021246958381080677,-0.003123665254974865,-0.3993470175183215,-0.26626430947648083,1.258727451914122,9.611114774686206,0.020879069152259972,0.01891100433754153,-1.9888280973898458
41,2023-04-17 05:51:57.984979868,0.013567555773247456,-0.0034689949774112023,-0.8394544559198549,0.5431585563669967,-0.023393926230309347,-0.0028708381170176496,-0.3984555467113266,-0.26482412017004636,1.3038541444983722,9.622707350037103,0.02056539832186558,0.01900108015464084,-1.9928171457171935
42,2023-04-17 05:51:57.994477987,0.013508662371001666,-0.0033333879979493665,-0.8405332932718941,0.5414897930779146,-0.024949454247076144,-0.0029140007254161546,-0.39722104467319563,-0.2690433984863845,1.3295379850740034,9.641818523030187,0.020235802321682598,0.019089078572969223,-1.9967942244166095
43,2023-04-17 05:51:58.105120182,0.01341572833902923,-0.0028379847688634312,-0.8434136614911756,0.53688988477697,-0.025280183695265954,0.00012771728871192298,-0.39398492658177725,-0.22187018769674796,1.224896128013659,9.631477278130559,0.01918652696273751,0.019551945425233103,-2.007657220716185
44,2023-04-17 05:51:58.114196539,0.013347314994611054,-0.002401091042346036,-0.8459494812247288,0.5328281466436359,-0.02445476055022233,0.0035259756008744285,-0.39182595414076776,-0.18475832794875088,1.155104838783941,9.625707991287898,0.01827421746308638,0.019981243522828995,-2.0172411274659763
45,2023-04-17 05:51:58.124863386,0.013302453327778144,-0.002004259793559577,-0.8482037964021576,0.529205037753425,-0.02475308785904637,0.007706771446706545,-0.39043309874841414,-0.17152679021332679,1.0395808229664358,9.6794863524326,0.017463921581851213,0.02039690679155752,-2.0257818499101594
46,2023-04-17 05:51:58.134380102,0.013281969262603457,-0.00163714453148945,-0.8502274501755243,0.5259393145729657,-0.02499038181454935,0.012318728137252611,-0.38960028676567554,-0.18921624629102457,0.9417877436220511,9.78422450203716,0.016736794479617963,0.020813117279574248,-2.03347122148696
47,2023-04-17 05:51:58.145058155,0.01327659268042657,-0.0013090361892386703,-0.8520618522674642,0.5229663351281142,-0.023150682649743175,0.013761126709185546,-0.3888365481745244,-0.2253342066002284,0.8864768900548481,9.91995622154782,0.01609779137073259,0.02120622386436488,-2.0404628650807246
48,2023-04-17 05:51:58.148619652,0.013256102002660914,-0.0015033745828070455,-0.8512241978167113,0.5243723496408565,-0.024391025086961282,0.012761120921078551,-0.3882740546873098,-0.21457922830038098,1.0030691662527533,9.837796136286777,0.016444912340492567,0.02094854675488024,-2.0371880747263624
49,2023-04-17 05:51:58.154515028,0.013255901629743837,-0.001179297339885769,-0.8530575150648835,0.521379427399702,-0.022482754929304606,0.01148190822908437,-0.38848187204972373,-0.2151646670390157,0.9273494480886678,9.9162366461665,0.01581635891196083,0.021343135861872458,-2.0442124953555996
50,2023-04-17 05:51:58.164220810,0.013259846929688941,-0.0008841717679719265,-0.8547376635864942,0.5186243416360022,-0.022221390099286344,0.0120429632498385,-0.38879663389250557,-0.21031764437952516,0.8424941367639776,9.89342189098497,0.015246331088633986,0.021708029286786373,-2.0506709550592293
51,2023-04-17 05:51:58.174770832,0.01327234785532214,-0.0006065161954800291,-0.8562914067798179,0.5160642042794399,-0.022558674539279407,0.01402599184808953,-0.38885270210531625,-0.21901632832334295,0.8012861735473601,9.89784349529968,0.014718529217288777,0.022063605620134926,-2.0566646323654583
52,2023-04-17 05:51:58.184349060,0.013288212263100861,-0.000353479166349098,-0.8577413676854378,0.5136628366674518,-0.02141359708865109,0.013980864972412332,-0.38905148832070285,-0.20116602122001762,0.7672385960165822,9.986564993177195,0.014239242067532569,0.022394668530109362,-2.062278891587132
53,2023-04-17 05:51:58.194906235,0.013307901329897846,-0.0001237198885694881,-0.8591075095290631,0.5113879125167342,-0.019815475267603716,0.013810213438228474,-0.38995250817078797,-0.21476573946681576,0.7472690038610341,9.99498970561922,0.013805918733807161,0.02270426299988393,-2.0675897427489973
54,2023-04-17 05:51:58.204767704,0.013334501516276893,9.348358745767082e-05,-0.8604050741377275,0.5092151661757285,-0.019248779733310916,0.014977829789835171,-0.39090043103465166,-0.26556933188596205,0.7639538171861635,9.93555789338836,0.013402564068423996,0.02300919331204917,-2.0726545896389585
55,2023-04-17 05:51:58.214263916,0.01336151977824247,0.0003018674978182661,-0.861645076989143,0.5071274721031147,-0.019567133065464648,0.015174190595963068,-0.39120544759091447,-0.27146553101496823,0.7647987706441014,9.897014132418565,0.013015843173341481,0.023302469996870353,-2.077514347856797
56,2023-04-17 05:51:58.224963188,0.013387025547946511,0.0004951627628984988,-0.8628368940154351,0.5051095463400797,-0.01864600803701181,0.014231789423611715,-0.39134445861776124,-0.24154893028038427,0.768297759139655,9.915224486387466,0.012654418794548561,0.02357496985649739,-2.0822048394415242
57,2023-04-17 05:51:58.234430790,0.013413257497772267,0.0006741474749123998,-0.8639889234420737,0.5031477933463431,-0.017350467881048295,0.01360818584867155,-0.3916621962158241,-0.2722055768733811,0.7697379974483006,9.87447603869999,0.012318916538079155,0.023831788907574505,-2.086757998099132
58,2023-04-17 05:51:58.243330002,0.013361101212862585,0.00015390599949450425,-0.8611689170198803,0.5078595012707756,-0.02000216557586971,0.012384808687848418,-0.3905166977318337,-0.2831619146560527,0.9053611580336719,9.836798305333852,0.01328008211639103,0.023128182711978466,-2.0757686580841237
59,2023-04-17 05:51:58.245101452,0.013399719402079735,0.0004181682865001493,-0.862800032642894,0.5050877574085331,-0.018649672943479238,0.01273539099551177,-0.39084675463763424,-0.33667388235731477,0.9138295429159263,9.820363971007161,0.012789038166430209,0.023506326314614825,-2.0822051808720343
60,2023-04-17 05:51:58.254738330,0.013438552425582168,0.00065240063819783,-0.8643094885421385,0.5025101527056968,-0.01667737924812438,0.012440427572008224,-0.3909318905691688,-0.34542085507519094,0.9195918356652665,9.825466910010572,0.012354011801562873,0.023849774451904254,-2.088183289677183
61,2023-04-17 05:51:58.264268875,0.013476433952412782,0.0008601631611795291,-0.8657190416488459,0.5000904790176521,-0.01484801943005397,0.011813654628092666,-0.3909802742932035,-0.35451382644091245,0.9398424910058915,9.831727496561388,0.011966887809846184,0.024160905339376905,-2.0937875626322424
62,2023-04-17 05:51:58.275054216,0.013515500632802708,0.0010502286553523397,-0.8670448565438473,0.49780220270849185,-0.013858430880287164,0.01203497268385072,-0.3904425863199976,-0.39782454345367607,0.9892131067772996,9.801666036376467,0.011613919078947887,0.02445275118024457,-2.0990802434627067
63,2023-04-17 05:51:58.284537077,0.013559173360524942,0.0012280620974359265,-0.8683008859486996,0.4956219782680172,-0.013087099589328039,0.013076162222317342,-0.3897737506747145,-0.43663927457287993,1.036525394311789,9.784955803749575,0.011288393460658469,0.024737227919886955,-2.1041157670483117
64,2023-04-17 05:51:58.295032978,0.013609596494995014,0.001392300253298206,-0.869499091096286,0.49353034132954277,-0.011537289037622599,0.014101153127153659,-0.38919779476026956,-0.45048889098345546,1.1225155086933412,9.76451834066125,0.010994330247146052,0.02501728507507265,-2.1089397503403804
65,2023-04-17 05:51:58.304643631,0.013666942688343777,0.0015506732149111818,-0.8706472583843017,0.49151445751874734,-0.011063482919195662,0.015699819025332813,-0.38793110256121727,-0.4389347085301381,1.1903909909205552,9.770015015727262,0.0107180832214194,0.025301126848182483,-2.113582366000051
66,2023-04-17 05:51:58.314493895,0.013724571373942033,0.001705560127473033,-0.8717521220967146,0.4895636442349119,-0.011436704747251007,0.01619770719649608,-0.38604562663703273,-0.4223096465330714,1.2314763248134455,9.775732293876885,0.010448832098470324,0.025579734708665897,-2.118069047095409
67,2023-04-17 05:51:58.323951960,0.013779940280666168,0.001852431187457168,-0.8728186466158919,0.4876698884931944,-0.011087488924772746,0.015676814361594255,-0.3836176916436439,-0.4000209571107222,1.237251545328463,9.7811791559912,0.010191942242186265,0.02584455186637446,-2.122418617420942
68,2023-04-17 05:51:58.332675934,0.013830369369446188,0.0019957383832482785,-0.8738530755069983,0.48582336152203437,-0.011624073276958668,0.014998502001725988,-0.38145720015885953,-0.3718947558165834,1.2385767201901294,9.801392056320545,0.009936837753065506,0.02609538195277868,-2.126654485668
69,2023-04-17 05:51:58.344352722,0.013877593157922937,0.0021336660593610952,-0.8748579716666386,0.4840198398144015,-0.011561223540374444,0.014362010223697552,-0.3786893433885266,-0.3843795373916187,1.283066442726068,9.78226439454108,0.009688352647814437,0.026333701785286646,-2.1307864735013125
70,2023-04-17 05:51:58.348564386,0.013732085216573016,0.0013755899201079473,-0.8702456101877327,0.4919140558816791,-0.014277221023365531,0.011895298399968897,-0.37939037231840494,-0.34178941203715163,1.3233071156249259,9.763230855905476,0.01106464833365203,0.025195204332745486,-2.112488172252038
71,2023-04-17 05:51:58.354997873,0.01380214248713174,0.0016491846253981646,-0.8720673183938605,0.4887047712896067,-0.013629889584401691,0.011768771350956145,-0.37628030297234966,-0.34817297687533977,1.3728931209380093,9.700579757920545,0.010566171793009421,0.025630570592984278,-2.1198743763958596
72,2023-04-17 05:51:58.364492178,0.013870007518961999,0.001897502074140568,-0.8737103521271348,0.48579481160879917,-0.013453636856102125,0.012899031596479427,-0.3726018826516562,-0.33391752033969707,1.3715034619817712,9.671585243880955,0.010116270414873577,0.02603118040262727,-2.126563173164646
73,2023-04-17 05:51:58.374074459,0.013938551630793543,0.0021286126882837995,-0.8752070159088686,0.48312902673213665,-0.01370095751565201,0.01458713554276052,-0.36936735738317406,-0.3417614285212931,1.3608191923682313,9.693884298376233,0.009702143703012837,0.026410857898609207,-2.1326825119565065
74,2023-04-17 05:51:58.384669304,0.014005433171922975,0.0023309886220115143,-0.8765830134166184,0.48066338479086795,-0.011529511881142691,0.014200238058802828,-0.36647692792723896,-0.34413862402711864,1.3532702461053268,9.747976259861112,0.009340929640175945,0.02675557383974219,-2.1383341798042848
75,2023-04-17 05:51:58.394269228,0.014068154428319518,0.0025049234594068355,-0.8778590112809275,0.47836240519033746,-0.009145592789913164,0.012926359926739826,-0.3639303949707435,-0.34083778250929747,1.310746554874403,9.810780591197766,0.009029026617975592,0.02706205025100505,-2.143600364052542
76,2023-04-17 05:51:58.404918671,0.014130417271658693,0.0026620683155703013,-0.8790513730984039,0.47619869473438775,-0.008072628437352505,0.013015330866476221,-0.36127195900383585,-0.3666094634352591,1.2708926280455102,9.834293215558642,0.008748757959566845,0.02734842681740404,-2.148545037754671
77,2023-04-17 05:51:58.408069372,0.013959468649575119,0.0017118975613525564,-0.87311966795362,0.4864054791361584,-0.011754623853561895,0.01079645599177456,-0.3662465127048044,-0.3022653689226242,1.2910994261657922,9.819070810304476,0.010501356227860097,0.025939738231059342,-2.1249157662575637
78,2023-04-17 05:51:58.414481163,0.014052765270905196,0.0020274180458734713,-0.8753193649760724,0.48250248242079913,-0.010077155661516396,0.011277045874100422,-0.36211514621992164,-0.34143457967905766,1.2524322527314546,9.85091248530901,0.00992978587538268,0.026465662772940896,-2.1338836592393338
79,2023-04-17 05:51:58.424008369,0.014136480685123924,0.0022942075205330354,-0.8772634806423203,0.4790331216106251,-0.008084045328663192,0.01046885199261058,-0.35849275561176747,-0.32400610878764796,1.1962980189750374,9.922310222867834,0.009444690197772427,0.026919342752615875,-2.1418442122322103
80,2023-04-17 05:51:58.434612274,0.014214811476482318,0.002518427990911615,-0.8789993934042905,0.47591619013669695,-0.005741598700858315,0.00998999704307634,-0.3560471634689428,-0.2941904500426017,1.1459563747683745,9.950181093869446,0.009037251437068985,0.02731574011180948,-2.1489855063709604
81,2023-04-17 05:51:58.443967819,0.013999573010845225,0.0017250955722853962,-0.8738178669608327,0.48498742894132874,-0.010678090198612055,0.009157417521254372,-0.361109134108731,-0.28796618595409273,1.1872806732155028,9.84847906954096,0.010457031739565335,0.026026882875613163,-2.128076358429138
82,2023-04-17 05:51:58.444133997,0.01411619610659517,0.0020661509427022163,-0.8763226185688182,0.48051316887244394,-0.008860594783601808,0.010239959853355532,-0.3573402004142484,-0.2947299707211924,1.1406967299095958,9.882046513403496,0.009845144854065327,0.0266238684379771,-2.138339974583098
83,2023-04-17 05:51:58.454809666,0.014228578638040133,0.0023592435125829895,-0.8785135971155696,0.476578410707573,-0.00716664692380236,0.011827603592263716,-0.3541063456389129,-0.30503797653728626,1.0624338661854353,9.959565332853352,0.009326075722032317,0.027157528858221716,-2.1473545465413904
84,2023-04-17 05:51:58.464323997,0.014326164344030768,0.002600913792473023,-0.8804487613520503,0.473082154078565,-0.004652716475712233,0.009991721049150396,-0.3519453736200598,-0.2819417980818706,1.0013046153976088,9.984680727862159,0.008894009558538602,0.027608065457882427,-2.1553531273968316
85,2023-04-17 05:51:58.474994183,0.014410625375091158,0.002797402200128251,-0.8821737138886858,0.4699457623275673,-0.002143847945310974,0.008026720977343381,-0.3497785783470855,-0.27805474376079975,0.9552579565793168,9.960676958391943,0.008537730438144157,0.027985918840541392,-2.1625176194301914
86,2023-04-17 05:51:58.484557390,0.014485748036132047,0.0029650854408581635,-0.8837250386768079,0.46710507819364644,-0.0014227137545584766,0.007415806238197577,-0.3476226549548142,-0.2722311538336596,0.9163230543638436,9.940552056339307,0.008230217011137657,0.028314219291803663,-2.168996081101296
87,2023-04-17 05:51:58.494119883,0.01455666657653608,0.0031098880910762844,-0.8851337589475606,0.4645067002846034,-0.0006426003279300677,0.007590550562268012,-0.3457838085600085,-0.26827621668828633,0.871781225343681,9.938366227867162,0.007964445362549295,0.028608676859822407,-2.1749120543149236
88,2023-04-17 05:51:58.504839659,0.014620381745555161,0.003229166622061748,-0.8864252573433637,0.46210657291807017,0.0008702743036598104,0.0064499577127769365,-0.34430420697771474,-0.2766263592549262,0.8259088199318689,9.938614186441116,0.007741495738314115,0.02886255157754077,-2.180367231213026
89,2023-04-17 05:51:58.514258862,0.014676457792621871,0.0033226490557544948,-0.8876193923889644,0.4598702869009029,0.0028237517310030673,0.004766298104495608,-0.3426739875038473,-0.28449174859407605,0.81534467070188,9.883391606296412,0.007560812282010744,0.02907566853132011,-2.1854410767053056
90,2023-04-17 05:51:58.524790764,0.014733701830998513,0.0034003837738019447,-0.8887338665131357,0.4577667801669716,0.004135160522568428,0.005194171181424865,-0.3415878079449513,-0.2759917942045313,0.7918178212073634,9.877965859633415,0.0074117356446871865,0.029273533285599247,-2.1902051819508417
91,2023-04-17 05:51:58.534784079,0.014793065135023101,0.0034678430883036157,-0.8897815271571665,0.45577391102657633,0.0048367440706534705,0.005989949156076457,-0.3401205701226957,-0.27967110438447623,0.7583283988482271,9.907772067258875,0.007284891115363829,0.029463328491505424,-2.194710861561254
92,2023-04-17 05:51:58.544290543,0.0148491260200046,0.0035194625271992327,-0.8907743404091145,0.45387101809770997,0.006295117887441763,0.0050768098478007955,-0.3390906482741176,-0.32076817663730534,0.7346292352351681,9.929540782473666,0.00718495868037936,0.0296308817820778,-2.199005837182726
93,2023-04-17 05:51:58.550295115,0.01451403037785072,0.00258394387987943,-0.8836353693797703,0.4666535603438925,-0.0012910672317445974,0.006343298974519855,-0.3471776213671472,-0.29491214435530266,0.8680966478681407,9.773589730112807,0.008861879921654993,0.02796100522538997,-2.1697006505944385
94,2023-04-17 05:51:58.554978848,0.014624970309733795,0.0027890140846157582,-0.8858813022316188,0.4624992766231641,0.001648308644024736,0.004443148241890895,-0.3450300538345581,-0.3143623000293142,0.8295674389622965,9.799144324772088,0.008482640770267499,0.028404740095593982,-2.179153053010096
95,2023-04-17 05:51:58.564433098,0.014722339344746448,0.002954251524487238,-0.887853610925262,0.458827408130432,0.00341932526181944,0.0037435112858105893,-0.34305168040158374,-0.2916704271991108,0.8159211772740935,9.82820717493853,0.008173509564488823,0.02877943767929221,-2.187495560044694
96,2023-04-17 05:51:58.575000048,0.014812823100565515,0.0030900348841492132,-0.889600408944998,0.45555242482246483,0.004671084309530076,0.004211363780945999,-0.34088428395730486,-0.295972713178049,0.8074929631945986,9.889987688803481,0.007919875217536,0.02910798789372327,-2.194924603334463
97,2023-04-17 05:51:58.582402229,0.014896691627976901,0.003198512178252601,-0.8911625164140415,0.45260143848261086,0.006181468984873418,0.00413430672964304,-0.3390893232326267,-0.35463367458730466,0.7791742425322252,9.89803901813512,0.007716460737407428,0.029394215059293693,-2.2016073552095357
98,2023-04-17 05:51:58.594084263,0.014974420423073303,0.003280124509671661,-0.8925733316148121,0.44991499511580746,0.008171038265037943,0.003545623868321141,-0.3377841735508927,-0.40808791569735686,0.7164181982876183,9.86385919657549,0.007561566342023229,0.029640573512918857,-2.2076802290744304
